song_id,similar_song_id,similarity_score,method
song_0281,song_0186,0.789,tfidf
song_0281,song_0267,0.7864,tfidf
song_0282,song_0208,0.8372,tfidf
song_0282,song_0238,0.8316,tfidf
song_0282,song_0081,0.8274,tfidf
song_0282,song_0106,0.8245,tfidf
song_0282,song_0126,0.8186,tfidf
song_0283,song_0037,0.8396,tfidf
song_0283,song_0066,0.8366,tfidf
song_0283,song_0146,0.8274,tfidf
song_0283,song_0194,0.7959,tfidf
song_0283,song_0300,0.7934,tfidf
song_0284,song_0151,0.8552,tfidf
song_0284,song_0202,0.8123,tfidf
song_0284,song_0130,0.7869,tfidf
song_0284,song_0027,0.7677,tfidf
song_0284,song_0083,0.7637,tfidf
song_0285,song_0215,0.8673,tfidf
song_0285,song_0095,0.8258,tfidf
song_0285,song_0039,0.8236,tfidf
song_0285,song_0001,0.8158,tfidf
song_0285,song_0057,0.8097,tfidf
song_0286,song_0129,0.829,tfidf
song_0286,song_0060,0.8279,tfidf
song_0286,song_0032,0.8093,tfidf
song_0286,song_0131,0.8033,tfidf
song_0286,song_0077,0.8031,tfidf
song_0287,song_0299,0.8376,tfidf
song_0287,song_0115,0.8363,tfidf
song_0287,song_0167,0.805,tfidf
song_0287,song_0054,0.805,tfidf
song_0287,song_0266,0.8033,tfidf
song_0288,song_0031,0.8727,tfidf
song_0288,song_0128,0.8154,tfidf
song_0288,song_0222,0.814,tfidf
song_0288,song_0211,0.7821,tfidf
song_0288,song_0272,0.7745,tfidf
song_0289,song_0198,0.8881,tfidf
song_0289,song_0193,0.8746,tfidf
song_0289,song_0295,0.8624,tfidf
song_0289,song_0152,0.8571,tfidf
song_0289,song_0293,0.8488,tfidf
song_0290,song_0249,0.857,tfidf
song_0290,song_0255,0.8474,tfidf
song_0290,song_0162,0.8359,tfidf
song_0290,song_0237,0.8276,tfidf
song_0290,song_0100,0.8215,tfidf
song_0291,song_0007,0.7927,tfidf
song_0291,song_0088,0.7635,tfidf
song_0291,song_0125,0.7632,tfidf
song_0291,song_0161,0.7568,tfidf
song_0291,song_0234,0.7527,tfidf
song_0292,song_0004,0.8579,tfidf
song_0292,song_0175,0.8498,tfidf
song_0292,song_0012,0.8278,tfidf
song_0292,song_0182,0.8187,tfidf
song_0292,song_0127,0.8134,tfidf
song_0293,song_0152,0.916,tfidf
song_0293,song_0295,0.86,tfidf
song_0293,song_0289,0.8488,tfidf
song_0293,song_0061,0.8447,tfidf
song_0293,song_0193,0.8384,tfidf
song_0294,song_0218,0.8479,tfidf
song_0294,song_0148,0.8212,tfidf
song_0294,song_0092,0.811,tfidf
song_0294,song_0086,0.8098,tfidf
song_0294,song_0229,0.8081,tfidf
song_0295,song_0152,0.8757,tfidf
song_0295,song_0289,0.8624,tfidf
song_0295,song_0293,0.86,tfidf
song_0295,song_0193,0.8303,tfidf
song_0295,song_0198,0.8279,tfidf
song_0296,song_0283,0.7593,tfidf
song_0296,song_0194,0.7363,tfidf
song_0296,song_0037,0.7285,tfidf
song_0296,song_0300,0.7279,tfidf
song_0296,song_0066,0.7128,tfidf
song_0297,song_0086,0.8789,tfidf
song_0297,song_0164,0.8785,tfidf
song_0297,song_0076,0.8314,tfidf
song_0297,song_0263,0.8267,tfidf
song_0297,song_0176,0.814,tfidf
song_0298,song_0131,0.8538,tfidf
song_0298,song_0090,0.8355,tfidf
song_0298,song_0245,0.83,tfidf
song_0298,song_0213,0.8265,tfidf
song_0298,song_0001,0.815,tfidf
song_0299,song_0203,0.8483,tfidf
song_0299,song_0287,0.8376,tfidf
song_0299,song_0043,0.8081,tfidf
song_0299,song_0115,0.8061,tfidf
song_0299,song_0169,0.8054,tfidf
song_0300,song_0066,0.8428,tfidf
song_0300,song_0146,0.8074,tfidf
song_0300,song_0111,0.7952,tfidf
song_0300,song_0021,0.795,tfidf
song_0300,song_0283,0.7934,tfidf
song_0001,song_0159,0.996,topic_vector
song_0001,song_0180,0.9931,topic_vector
song_0001,song_0095,0.9912,topic_vector
song_0001,song_0213,0.9912,topic_vector
song_0001,song_0077,0.9884,topic_vector
song_0002,song_0151,0.9997,topic_vector
song_0002,song_0284,0.9916,topic_vector
song_0002,song_0127,0.9903,topic_vector
song_0002,song_0179,0.9903,topic_vector
song_0002,song_0252,0.9899,topic_vector
song_0003,song_0019,0.9996,topic_vector
song_0003,song_0013,0.9995,topic_vector
song_0003,song_0049,0.9991,topic_vector
song_0003,song_0178,0.9966,topic_vector
song_0003,song_0223,0.9966,topic_vector
song_0004,song_0221,0.9997,topic_vector
song_0004,song_0181,0.9989,topic_vector
song_0004,song_0254,0.9963,topic_vector
song_0004,song_0083,0.9956,topic_vector
song_0004,song_0261,0.9887,topic_vector
song_0005,song_0062,0.9936,topic_vector
song_0005,song_0060,0.9853,topic_vector
song_0005,song_0220,0.9841,topic_vector
song_0005,song_0051,0.9754,topic_vector
song_0005,song_0154,0.9752,topic_vector
song_0006,song_0243,0.9992,topic_vector
song_0006,song_0040,0.997,topic_vector
song_0006,song_0107,0.9966,topic_vector
song_0006,song_0229,0.995,topic_vector
song_0006,song_0045,0.9944,topic_vector
song_0007,song_0056,0.9999,topic_vector
song_0007,song_0061,0.9982,topic_vector
song_0007,song_0010,0.9968,topic_vector
song_0007,song_0247,0.9962,topic_vector
song_0007,song_0161,0.9948,topic_vector
song_0008,song_0275,0.9998,topic_vector
song_0008,song_0149,0.9991,topic_vector
song_0008,song_0105,0.9982,topic_vector
song_0008,song_0258,0.9981,topic_vector
song_0008,song_0141,0.9978,topic_vector
song_0009,song_0044,1.0,topic_vector
song_0009,song_0290,1.0,topic_vector
song_0009,song_0055,0.9996,topic_vector
song_0009,song_0100,0.9996,topic_vector
song_0009,song_0037,0.9995,topic_vector
song_0010,song_0061,0.9986,topic_vector
song_0010,song_0295,0.997,topic_vector
song_0010,song_0211,0.9969,topic_vector
song_0010,song_0007,0.9968,topic_vector
song_0010,song_0125,0.9967,topic_vector
song_0011,song_0023,0.9996,topic_vector
song_0011,song_0064,0.9993,topic_vector
song_0011,song_0092,0.9991,topic_vector
song_0011,song_0219,0.9982,topic_vector
song_0011,song_0141,0.9981,topic_vector
song_0012,song_0225,0.9996,topic_vector
song_0012,song_0182,0.994,topic_vector
song_0012,song_0099,0.9937,topic_vector
song_0012,song_0292,0.9924,topic_vector
song_0012,song_0163,0.9918,topic_vector
song_0013,song_0019,0.9999,topic_vector
song_0013,song_0003,0.9995,topic_vector
song_0013,song_0049,0.9986,topic_vector
song_0013,song_0178,0.9971,topic_vector
song_0013,song_0223,0.9971,topic_vector
song_0014,song_0244,0.9999,topic_vector
song_0014,song_0239,0.9998,topic_vector
song_0014,song_0255,0.9997,topic_vector
song_0014,song_0189,0.9996,topic_vector
song_0014,song_0122,0.9995,topic_vector
song_0015,song_0043,0.9987,topic_vector
song_0015,song_0268,0.9981,topic_vector
song_0015,song_0278,0.9973,topic_vector
song_0015,song_0287,0.9959,topic_vector
song_0015,song_0073,0.9951,topic_vector
song_0016,song_0059,0.9817,topic_vector
song_0016,song_0065,0.9745,topic_vector
song_0016,song_0068,0.9734,topic_vector
song_0016,song_0190,0.973,topic_vector
song_0016,song_0118,0.968,topic_vector
song_0017,song_0025,0.9988,topic_vector
song_0017,song_0018,0.9986,topic_vector
song_0017,song_0115,0.9986,topic_vector
song_0017,song_0212,0.998,topic_vector
song_0017,song_0299,0.9967,topic_vector
song_0018,song_0025,0.9998,topic_vector
song_0018,song_0017,0.9986,topic_vector
song_0018,song_0299,0.9981,topic_vector
song_0018,song_0115,0.9972,topic_vector
song_0018,song_0150,0.9971,topic_vector
song_0019,song_0013,0.9999,topic_vector
song_0019,song_0003,0.9996,topic_vector
song_0019,song_0049,0.9987,topic_vector
song_0019,song_0178,0.997,topic_vector
song_0019,song_0223,0.997,topic_vector
song_0020,song_0202,0.9987,topic_vector
song_0020,song_0112,0.9968,topic_vector
song_0020,song_0136,0.9921,topic_vector
song_0020,song_0163,0.9915,topic_vector
song_0020,song_0175,0.9893,topic_vector
song_0021,song_0085,1.0,topic_vector
song_0021,song_0205,0.9996,topic_vector
song_0021,song_0033,0.9994,topic_vector
song_0021,song_0042,0.9988,topic_vector
song_0021,song_0103,0.9987,topic_vector
song_0022,song_0041,0.9996,topic_vector
song_0022,song_0036,0.9993,topic_vector
song_0022,song_0236,0.999,topic_vector
song_0022,song_0102,0.9984,topic_vector
song_0022,song_0169,0.9982,topic_vector
song_0023,song_0064,0.9997,topic_vector
song_0023,song_0011,0.9996,topic_vector
song_0023,song_0092,0.9987,topic_vector
song_0023,song_0219,0.9986,topic_vector
song_0023,song_0141,0.9985,topic_vector
song_0024,song_0158,0.9977,topic_vector
song_0024,song_0174,0.9975,topic_vector
song_0024,song_0217,0.9975,topic_vector
song_0024,song_0228,0.9972,topic_vector
song_0024,song_0251,0.9967,topic_vector
song_0025,song_0018,0.9998,topic_vector
song_0025,song_0017,0.9988,topic_vector
song_0025,song_0299,0.9979,topic_vector
song_0025,song_0115,0.9974,topic_vector
song_0025,song_0150,0.9969,topic_vector
song_0026,song_0108,0.9992,topic_vector
song_0026,song_0081,0.9968,topic_vector
song_0026,song_0087,0.9941,topic_vector
song_0026,song_0214,0.9939,topic_vector
song_0026,song_0238,0.9922,topic_vector
song_0027,song_0098,0.9993,topic_vector
song_0027,song_0250,0.9993,topic_vector
song_0027,song_0279,0.9986,topic_vector
song_0027,song_0234,0.997,topic_vector
song_0027,song_0114,0.9965,topic_vector
song_0028,song_0063,0.9991,topic_vector
song_0028,song_0154,0.9987,topic_vector
song_0028,song_0051,0.9985,topic_vector
song_0028,song_0298,0.9981,topic_vector
song_0028,song_0285,0.9967,topic_vector
song_0029,song_0124,0.9999,topic_vector
song_0029,song_0276,0.9998,topic_vector
song_0029,song_0231,0.9992,topic_vector
song_0029,song_0282,0.9991,topic_vector
song_0029,song_0145,0.9991,topic_vector
song_0030,song_0135,0.9996,topic_vector
song_0030,song_0215,0.9991,topic_vector
song_0030,song_0196,0.9981,topic_vector
song_0030,song_0077,0.998,topic_vector
song_0030,song_0032,0.9975,topic_vector
song_0031,song_0281,0.9999,topic_vector
song_0031,song_0232,0.9994,topic_vector
song_0031,song_0128,0.9987,topic_vector
song_0031,song_0293,0.9987,topic_vector
song_0031,song_0152,0.9987,topic_vector
song_0032,song_0286,0.9997,topic_vector
song_0032,song_0215,0.9984,topic_vector
song_0032,song_0039,0.9983,topic_vector
song_0032,song_0135,0.9979,topic_vector
song_0032,song_0030,0.9975,topic_vector
song_0033,song_0021,0.9994,topic_vector
song_0033,song_0042,0.9994,topic_vector
song_0033,song_0085,0.9994,topic_vector
song_0033,song_0067,0.999,topic_vector
song_0033,song_0205,0.999,topic_vector
song_0034,song_0045,0.9998,topic_vector
song_0034,song_0297,0.9997,topic_vector
song_0034,song_0086,0.999,topic_vector
song_0034,song_0140,0.999,topic_vector
song_0034,song_0076,0.9979,topic_vector
song_0035,song_0101,0.9994,topic_vector
song_0035,song_0271,0.9988,topic_vector
song_0035,song_0164,0.9983,topic_vector
song_0035,song_0076,0.998,topic_vector
song_0035,song_0176,0.9974,topic_vector
song_0036,song_0041,0.9997,topic_vector
song_0036,song_0022,0.9993,topic_vector
song_0036,song_0102,0.9991,topic_vector
song_0036,song_0236,0.9983,topic_vector
song_0036,song_0169,0.9975,topic_vector
song_0037,song_0120,1.0,topic_vector
song_0037,song_0147,1.0,topic_vector
song_0037,song_0233,1.0,topic_vector
song_0037,song_0100,0.9999,topic_vector
song_0037,song_0119,0.9999,topic_vector
song_0038,song_0289,0.9932,topic_vector
song_0038,song_0193,0.9882,topic_vector
song_0038,song_0272,0.988,topic_vector
song_0038,song_0172,0.975,topic_vector
song_0038,song_0222,0.9733,topic_vector
song_0039,song_0090,0.9988,topic_vector
song_0039,song_0286,0.9986,topic_vector
song_0039,song_0032,0.9983,topic_vector
song_0039,song_0057,0.9979,topic_vector
song_0039,song_0215,0.9967,topic_vector
song_0040,song_0243,0.9978,topic_vector
song_0040,song_0045,0.9974,topic_vector
song_0040,song_0034,0.9972,topic_vector
song_0040,song_0006,0.997,topic_vector
song_0040,song_0297,0.9969,topic_vector
song_0041,song_0036,0.9997,topic_vector
song_0041,song_0022,0.9996,topic_vector
song_0041,song_0102,0.9988,topic_vector
song_0041,song_0236,0.9986,topic_vector
song_0041,song_0169,0.9978,topic_vector
song_0042,song_0067,0.9996,topic_vector
song_0042,song_0033,0.9994,topic_vector
song_0042,song_0204,0.9993,topic_vector
song_0042,song_0117,0.9992,topic_vector
song_0042,song_0277,0.999,topic_vector
song_0043,song_0268,0.9994,topic_vector
song_0043,song_0015,0.9987,topic_vector
song_0043,song_0278,0.9986,topic_vector
song_0043,song_0287,0.9972,topic_vector
song_0043,song_0073,0.9938,topic_vector
song_0044,song_0009,1.0,topic_vector
song_0044,song_0290,1.0,topic_vector
song_0044,song_0055,0.9996,topic_vector
song_0044,song_0100,0.9996,topic_vector
song_0044,song_0037,0.9995,topic_vector
song_0045,song_0034,0.9998,topic_vector
song_0045,song_0297,0.9995,topic_vector
song_0045,song_0086,0.9988,topic_vector
song_0045,song_0140,0.9988,topic_vector
song_0045,song_0076,0.9977,topic_vector
song_0046,song_0123,0.9996,topic_vector
song_0046,song_0150,0.999,topic_vector
song_0046,song_0210,0.9989,topic_vector
song_0046,song_0299,0.998,topic_vector
song_0046,song_0050,0.9978,topic_vector
song_0047,song_0162,1.0,topic_vector
song_0047,song_0055,0.9997,topic_vector
song_0047,song_0300,0.9994,topic_vector
song_0047,song_0009,0.9993,topic_vector
song_0047,song_0044,0.9993,topic_vector
song_0048,song_0173,0.9999,topic_vector
song_0048,song_0260,0.9997,topic_vector
song_0048,song_0074,0.9991,topic_vector
song_0048,song_0093,0.9978,topic_vector
song_0048,song_0109,0.9977,topic_vector
song_0049,song_0003,0.9991,topic_vector
song_0049,song_0019,0.9987,topic_vector
song_0049,song_0013,0.9986,topic_vector
song_0049,song_0178,0.9957,topic_vector
song_0049,song_0223,0.9957,topic_vector
song_0050,song_0185,0.9991,topic_vector
song_0050,song_0210,0.9989,topic_vector
song_0050,song_0123,0.9982,topic_vector
song_0050,song_0046,0.9978,topic_vector
song_0050,song_0150,0.9968,topic_vector
song_0051,song_0154,0.9998,topic_vector
song_0051,song_0063,0.9994,topic_vector
song_0051,song_0028,0.9985,topic_vector
song_0051,song_0298,0.9966,topic_vector
song_0051,song_0285,0.9952,topic_vector
song_0052,song_0125,0.9983,topic_vector
song_0052,song_0211,0.9981,topic_vector
song_0052,song_0295,0.998,topic_vector
song_0052,song_0091,0.9979,topic_vector
song_0052,song_0288,0.9976,topic_vector
song_0053,song_0257,0.9993,topic_vector
song_0053,song_0242,0.9978,topic_vector
song_0053,song_0070,0.9971,topic_vector
song_0053,song_0133,0.9964,topic_vector
song_0053,song_0274,0.9953,topic_vector
song_0054,song_0212,0.9987,topic_vector
song_0054,song_0248,0.9987,topic_vector
song_0054,song_0115,0.9981,topic_vector
song_0054,song_0096,0.9979,topic_vector
song_0054,song_0017,0.9967,topic_vector
song_0055,song_0047,0.9997,topic_vector
song_0055,song_0162,0.9997,topic_vector
song_0055,song_0009,0.9996,topic_vector
song_0055,song_0044,0.9996,topic_vector
song_0055,song_0290,0.9996,topic_vector
song_0056,song_0007,0.9999,topic_vector
song_0056,song_0061,0.9981,topic_vector
song_0056,song_0010,0.9967,topic_vector
song_0056,song_0247,0.9963,topic_vector
song_0056,song_0161,0.9949,topic_vector
song_0057,song_0090,0.9991,topic_vector
song_0057,song_0166,0.9984,topic_vector
song_0057,song_0153,0.9983,topic_vector
song_0057,song_0245,0.9981,topic_vector
song_0057,song_0039,0.9979,topic_vector
song_0058,song_0245,0.9994,topic_vector
song_0058,song_0129,0.9992,topic_vector
song_0058,song_0153,0.9992,topic_vector
song_0058,song_0166,0.9991,topic_vector
song_0058,song_0078,0.9983,topic_vector
song_0059,song_0065,0.9928,topic_vector
song_0059,song_0068,0.9917,topic_vector
song_0059,song_0190,0.9913,topic_vector
song_0059,song_0118,0.9863,topic_vector
song_0059,song_0197,0.986,topic_vector
song_0060,song_0220,0.9988,topic_vector
song_0060,song_0051,0.9901,topic_vector
song_0060,song_0154,0.9899,topic_vector
song_0060,song_0063,0.9895,topic_vector
song_0060,song_0028,0.9886,topic_vector
song_0061,song_0010,0.9986,topic_vector
song_0061,song_0007,0.9982,topic_vector
song_0061,song_0056,0.9981,topic_vector
song_0061,song_0295,0.9956,topic_vector
song_0061,song_0211,0.9955,topic_vector
song_0062,song_0005,0.9936,topic_vector
song_0062,song_0060,0.9789,topic_vector
song_0062,song_0220,0.9777,topic_vector
song_0062,song_0051,0.969,topic_vector
song_0062,song_0154,0.9688,topic_vector
song_0063,song_0154,0.9996,topic_vector
song_0063,song_0051,0.9994,topic_vector
song_0063,song_0028,0.9991,topic_vector
song_0063,song_0298,0.9972,topic_vector
song_0063,song_0285,0.9958,topic_vector
song_0064,song_0023,0.9997,topic_vector
song_0064,song_0011,0.9993,topic_vector
song_0064,song_0219,0.9989,topic_vector
song_0064,song_0141,0.9988,topic_vector
song_0064,song_0092,0.9984,topic_vector
song_0065,song_0068,0.9989,topic_vector
song_0065,song_0190,0.9985,topic_vector
song_0065,song_0118,0.9935,topic_vector
song_0065,song_0197,0.9932,topic_vector
song_0065,song_0156,0.9931,topic_vector
song_0066,song_0237,0.9999,topic_vector
song_0066,song_0249,0.9997,topic_vector
song_0066,song_0072,0.9995,topic_vector
song_0066,song_0230,0.9984,topic_vector
song_0066,song_0195,0.9976,topic_vector
song_0067,song_0204,0.9997,topic_vector
song_0067,song_0042,0.9996,topic_vector
song_0067,song_0117,0.9996,topic_vector
song_0067,song_0277,0.9994,topic_vector
song_0067,song_0122,0.9993,topic_vector
song_0068,song_0190,0.9996,topic_vector
song_0068,song_0065,0.9989,topic_vector
song_0068,song_0118,0.9946,topic_vector
song_0068,song_0197,0.9943,topic_vector
song_0068,song_0156,0.9942,topic_vector
song_0069,song_0116,0.9995,topic_vector
song_0069,song_0227,0.9989,topic_vector
song_0069,song_0241,0.9988,topic_vector
song_0069,song_0177,0.9984,topic_vector
song_0069,song_0191,0.9977,topic_vector
song_0070,song_0133,0.9993,topic_vector
song_0070,song_0242,0.9993,topic_vector
song_0070,song_0274,0.9982,topic_vector
song_0070,song_0184,0.9981,topic_vector
song_0070,song_0257,0.9978,topic_vector
song_0071,song_0280,0.9999,topic_vector
song_0071,song_0094,0.9998,topic_vector
song_0071,song_0201,0.9998,topic_vector
song_0071,song_0207,0.9997,topic_vector
song_0071,song_0103,0.9982,topic_vector
song_0072,song_0249,0.9998,topic_vector
song_0072,song_0066,0.9995,topic_vector
song_0072,song_0237,0.9994,topic_vector
song_0072,song_0230,0.9979,topic_vector
song_0072,song_0195,0.9971,topic_vector
song_0073,song_0224,0.9979,topic_vector
song_0073,song_0165,0.9953,topic_vector
song_0073,song_0015,0.9951,topic_vector
song_0073,song_0043,0.9938,topic_vector
song_0073,song_0266,0.9937,topic_vector
song_0074,song_0048,0.9991,topic_vector
song_0074,song_0173,0.999,topic_vector
song_0074,song_0260,0.9988,topic_vector
song_0074,song_0137,0.9981,topic_vector
song_0074,song_0093,0.9969,topic_vector
song_0075,song_0208,0.9999,topic_vector
song_0075,song_0126,0.9998,topic_vector
song_0075,song_0177,0.9987,topic_vector
song_0075,song_0227,0.9982,topic_vector
song_0075,song_0069,0.9971,topic_vector
song_0076,song_0164,0.9997,topic_vector
song_0076,song_0086,0.9989,topic_vector
song_0076,song_0140,0.9989,topic_vector
song_0076,song_0101,0.9986,topic_vector
song_0076,song_0297,0.9982,topic_vector
song_0077,song_0196,0.9999,topic_vector
song_0077,song_0030,0.998,topic_vector
song_0077,song_0135,0.9976,topic_vector
song_0077,song_0095,0.9972,topic_vector
song_0077,song_0213,0.9972,topic_vector
song_0078,song_0131,1.0,topic_vector
song_0078,song_0142,0.9998,topic_vector
song_0078,song_0129,0.9991,topic_vector
song_0078,song_0058,0.9983,topic_vector
song_0078,song_0200,0.9983,topic_vector
song_0079,song_0084,0.9998,topic_vector
song_0079,song_0145,0.9997,topic_vector
song_0079,song_0209,0.9997,topic_vector
song_0079,song_0231,0.9996,topic_vector
song_0079,song_0276,0.999,topic_vector
song_0080,song_0169,0.9979,topic_vector
song_0080,song_0236,0.9971,topic_vector
song_0080,song_0167,0.997,topic_vector
song_0080,song_0022,0.9961,topic_vector
song_0080,song_0041,0.9957,topic_vector
song_0081,song_0108,0.9976,topic_vector
song_0081,song_0026,0.9968,topic_vector
song_0081,song_0087,0.9909,topic_vector
song_0081,song_0214,0.9907,topic_vector
song_0081,song_0238,0.989,topic_vector
song_0082,song_0111,0.9999,topic_vector
song_0082,song_0253,0.9998,topic_vector
song_0082,song_0195,0.9996,topic_vector
song_0082,song_0194,0.9993,topic_vector
song_0082,song_0113,0.9992,topic_vector
song_0083,song_0254,0.9993,topic_vector
song_0083,song_0004,0.9956,topic_vector
song_0083,song_0221,0.9953,topic_vector
song_0083,song_0181,0.9945,topic_vector
song_0083,song_0261,0.9931,topic_vector
song_0084,song_0209,0.9999,topic_vector
song_0084,song_0079,0.9998,topic_vector
song_0084,song_0145,0.9995,topic_vector
song_0084,song_0231,0.9994,topic_vector
song_0084,song_0276,0.9988,topic_vector
song_0085,song_0021,1.0,topic_vector
song_0085,song_0205,0.9996,topic_vector
song_0085,song_0033,0.9994,topic_vector
song_0085,song_0042,0.9988,topic_vector
song_0085,song_0103,0.9987,topic_vector
song_0086,song_0140,1.0,topic_vector
song_0086,song_0297,0.9993,topic_vector
song_0086,song_0034,0.999,topic_vector
song_0086,song_0076,0.9989,topic_vector
song_0086,song_0045,0.9988,topic_vector
song_0087,song_0214,0.9998,topic_vector
song_0087,song_0238,0.9981,topic_vector
song_0087,song_0178,0.998,topic_vector
song_0087,song_0223,0.998,topic_vector
song_0087,song_0013,0.9951,topic_vector
song_0088,song_0269,0.9982,topic_vector
song_0088,song_0288,0.9976,topic_vector
song_0088,song_0091,0.9973,topic_vector
song_0088,song_0199,0.9968,topic_vector
song_0088,song_0152,0.996,topic_vector
song_0089,song_0097,0.9982,topic_vector
song_0089,song_0114,0.9958,topic_vector
song_0089,song_0175,0.9954,topic_vector
song_0089,song_0234,0.9953,topic_vector
song_0089,song_0279,0.9937,topic_vector
song_0090,song_0057,0.9991,topic_vector
song_0090,song_0039,0.9988,topic_vector
song_0090,song_0166,0.9975,topic_vector
song_0090,song_0153,0.9974,topic_vector
song_0090,song_0286,0.9974,topic_vector
song_0091,song_0288,0.9997,topic_vector
song_0091,song_0269,0.9991,topic_vector
song_0091,song_0052,0.9979,topic_vector
song_0091,song_0088,0.9973,topic_vector
song_0091,song_0125,0.9962,topic_vector
song_0092,song_0011,0.9991,topic_vector
song_0092,song_0023,0.9987,topic_vector
song_0092,song_0064,0.9984,topic_vector
song_0092,song_0294,0.9975,topic_vector
song_0092,song_0219,0.9973,topic_vector
song_0093,song_0109,0.9999,topic_vector
song_0093,song_0263,0.9988,topic_vector
song_0093,song_0260,0.9981,topic_vector
song_0093,song_0173,0.9979,topic_vector
song_0093,song_0048,0.9978,topic_vector
song_0094,song_0207,0.9999,topic_vector
song_0094,song_0280,0.9999,topic_vector
song_0094,song_0071,0.9998,topic_vector
song_0094,song_0201,0.9996,topic_vector
song_0094,song_0103,0.9984,topic_vector
song_0095,song_0213,1.0,topic_vector
song_0095,song_0180,0.9981,topic_vector
song_0095,song_0077,0.9972,topic_vector
song_0095,song_0196,0.9971,topic_vector
song_0095,song_0030,0.9952,topic_vector
song_0096,song_0248,0.9992,topic_vector
song_0096,song_0203,0.998,topic_vector
song_0096,song_0054,0.9979,topic_vector
song_0096,song_0212,0.9966,topic_vector
song_0096,song_0115,0.996,topic_vector
song_0097,song_0089,0.9982,topic_vector
song_0097,song_0114,0.9976,topic_vector
song_0097,song_0234,0.9971,topic_vector
song_0097,song_0279,0.9955,topic_vector
song_0097,song_0250,0.9948,topic_vector
song_0098,song_0027,0.9993,topic_vector
song_0098,song_0250,0.9986,topic_vector
song_0098,song_0279,0.9979,topic_vector
song_0098,song_0234,0.9963,topic_vector
song_0098,song_0114,0.9958,topic_vector
song_0099,song_0292,0.9987,topic_vector
song_0099,song_0127,0.9964,topic_vector
song_0099,song_0179,0.9964,topic_vector
song_0099,song_0012,0.9937,topic_vector
song_0099,song_0225,0.9933,topic_vector
song_0100,song_0037,0.9999,topic_vector
song_0100,song_0120,0.9999,topic_vector
song_0100,song_0147,0.9999,topic_vector
song_0100,song_0233,0.9999,topic_vector
song_0100,song_0119,0.9998,topic_vector
song_0101,song_0035,0.9994,topic_vector
song_0101,song_0164,0.9989,topic_vector
song_0101,song_0076,0.9986,topic_vector
song_0101,song_0271,0.9982,topic_vector
song_0101,song_0086,0.9975,topic_vector
song_0102,song_0036,0.9991,topic_vector
song_0102,song_0041,0.9988,topic_vector
song_0102,song_0022,0.9984,topic_vector
song_0102,song_0236,0.9974,topic_vector
song_0102,song_0169,0.9966,topic_vector
song_0103,song_0205,0.9991,topic_vector
song_0103,song_0021,0.9987,topic_vector
song_0103,song_0085,0.9987,topic_vector
song_0103,song_0207,0.9985,topic_vector
song_0103,song_0094,0.9984,topic_vector
song_0104,song_0155,0.9986,topic_vector
song_0104,song_0201,0.9961,topic_vector
song_0104,song_0071,0.9959,topic_vector
song_0104,song_0280,0.9958,topic_vector
song_0104,song_0094,0.9957,topic_vector
song_0105,song_0258,0.9999,topic_vector
song_0105,song_0263,0.9985,topic_vector
song_0105,song_0275,0.9984,topic_vector
song_0105,song_0008,0.9982,topic_vector
song_0105,song_0109,0.9974,topic_vector
song_0106,song_0206,0.9995,topic_vector
song_0106,song_0053,0.9949,topic_vector
song_0106,song_0257,0.9942,topic_vector
song_0106,song_0242,0.9927,topic_vector
song_0106,song_0070,0.992,topic_vector
song_0107,song_0229,0.9984,topic_vector
song_0107,song_0006,0.9966,topic_vector
song_0107,song_0218,0.9966,topic_vector
song_0107,song_0148,0.9965,topic_vector
song_0107,song_0243,0.9958,topic_vector
song_0108,song_0026,0.9992,topic_vector
song_0108,song_0081,0.9976,topic_vector
song_0108,song_0087,0.9933,topic_vector
song_0108,song_0214,0.9931,topic_vector
song_0108,song_0238,0.9914,topic_vector
song_0109,song_0093,0.9999,topic_vector
song_0109,song_0263,0.9989,topic_vector
song_0109,song_0260,0.998,topic_vector
song_0109,song_0173,0.9978,topic_vector
song_0109,song_0048,0.9977,topic_vector
song_0110,song_0226,0.9999,topic_vector
song_0110,song_0157,0.9994,topic_vector
song_0110,song_0170,0.9989,topic_vector
song_0110,song_0283,0.9989,topic_vector
song_0110,song_0300,0.9987,topic_vector
song_0111,song_0082,0.9999,topic_vector
song_0111,song_0253,0.9999,topic_vector
song_0111,song_0195,0.9995,topic_vector
song_0111,song_0194,0.9994,topic_vector
song_0111,song_0113,0.9993,topic_vector
song_0112,song_0020,0.9968,topic_vector
song_0112,song_0202,0.9955,topic_vector
song_0112,song_0136,0.9953,topic_vector
song_0112,song_0163,0.9947,topic_vector
song_0112,song_0182,0.9925,topic_vector
song_0113,song_0119,0.9999,topic_vector
song_0113,song_0146,0.9999,topic_vector
song_0113,song_0194,0.9999,topic_vector
song_0113,song_0037,0.9998,topic_vector
song_0113,song_0120,0.9998,topic_vector
song_0114,song_0234,0.9995,topic_vector
song_0114,song_0279,0.9979,topic_vector
song_0114,song_0097,0.9976,topic_vector
song_0114,song_0250,0.9972,topic_vector
song_0114,song_0027,0.9965,topic_vector
song_0115,song_0212,0.9994,topic_vector
song_0115,song_0017,0.9986,topic_vector
song_0115,song_0054,0.9981,topic_vector
song_0115,song_0025,0.9974,topic_vector
song_0115,song_0018,0.9972,topic_vector
song_0116,song_0069,0.9995,topic_vector
